asset,date,CURRENCY,px_last,ret,sigma,is_jump,jump_width,duration,trend_type
USGG10YR Index,2023-11-14,,4.4472785,-0.04151773802685821,0.017386625350543552,True,-0.04151773802685821,0,short_term
USGG10YR Index,2023-12-01,,4.195559025,-0.03023493323268389,0.014962642231616034,True,-0.03023493323268389,2,short_term
USGG10YR Index,2023-12-13,,4.016413689,-0.04384569939587668,0.016293973524482384,True,-0.04384569939587668,4,short_term
USGG10YR Index,2024-01-16,,4.058089733,0.030244310422304466,0.010341087053105895,True,0.030244310422304466,2,short_term
USGG10YR Index,2024-01-31,,3.912365437,-0.029636743992114023,0.012148323426443723,True,-0.029636743992114023,1,short_term
USGG10YR Index,2024-02-02,,4.019882679,0.03598861033353118,0.014695288481010448,True,0.03598861033353118,3,short_term
USGG10YR Index,2024-02-05,,4.157878876,0.034328414040762034,0.015142869410567026,True,0.034328414040762034,0,short_term
USGG10YR Index,2024-03-14,,4.290272713,0.02396544808761325,0.009601956810527704,True,0.02396544808761325,4,short_term
USGG10YR Index,2024-04-01,,4.30918932,0.02591946527950717,0.00991452765694339,True,0.02591946527950717,1,short_term
USGG10YR Index,2024-04-05,,4.401591301,0.021398024596768872,0.009888672582778079,True,0.021398024596768872,3,short_term
USGG10YR Index,2024-04-10,,4.543535233,0.041704434101538235,0.013592722063675296,True,0.041704434101538235,1,short_term
USGG10YR Index,2024-05-15,,4.340009212,-0.02239121645366704,0.008843654371215688,True,-0.02239121645366704,0,short_term
USGG10YR Index,2024-05-28,,4.549950123,0.019036631316937003,0.00906204979813782,True,0.019036631316937003,1,short_term
USGG10YR Index,2024-06-03,,4.388402462,-0.024483762610805093,0.011164390473257955,True,-0.024483762610805093,2,short_term
USGG10YR Index,2024-06-07,,4.433507919,0.03416361264732792,0.013006970175874067,True,0.03416361264732792,3,short_term
USGG10YR Index,2024-06-28,,4.396079063,0.025580423526484486,0.011676316534884452,True,0.025580423526484486,3,short_term
USGG10YR Index,2024-07-31,,4.029609,-0.026533051201841018,0.009300771197997664,True,-0.026533051201841018,5,long_term
USGG10YR Index,2024-08-02,,3.79037,-0.046688824586488153,0.013737038832285072,True,-0.046688824586488153,3,short_term
USGG10YR Index,2024-09-04,,3.755230427,-0.01977517014377217,0.009103083997163804,True,-0.01977517014377217,6,long_term
USGG10YR Index,2024-09-25,,3.784869432,0.015244891978746233,0.007519177401002433,True,0.015244891978746233,1,short_term
USGG10YR Index,2024-10-04,,3.967201233,0.031573704489567644,0.010839783728296793,True,0.031573704489567644,3,short_term
USGG10YR Index,2024-10-21,,4.195613861,0.027622154178497338,0.01207342796094608,True,0.027622154178497338,2,short_term
USGG10YR Index,2024-11-01,,4.383645535,0.023171231036625217,0.010831107962599833,True,0.023171231036625217,2,short_term
USGG10YR Index,2024-11-06,,4.431458473,0.03762851794413291,0.013329081453597291,True,0.03762851794413291,0,short_term
USGG10YR Index,2024-11-25,,4.273135185,-0.028876293478809933,0.014132488305034616,True,-0.028876293478809933,0,short_term
USGG10YR Index,2024-12-18,,4.514008045,0.026211282497834887,0.010165248145609231,True,0.026211282497834887,1,short_term
USGG10YR Index,2024-12-30,,4.5326581,-0.020032802112398218,0.009892022272625986,True,-0.020032802112398218,0,short_term
USGG10YR Index,2025-01-15,,4.65308857,-0.029071342628722796,0.009998341848795217,True,-0.029071342628722796,1,short_term
USGG10YR Index,2025-02-05,,4.418113232,-0.02049149553871199,0.007559107188544305,True,-0.02049149553871199,0,short_term
USGG10YR Index,2025-02-12,,4.620791,0.01886271438236875,0.009080325206319325,True,0.01886271438236875,0,short_term
USGG10YR Index,2025-02-25,,4.294490337,-0.02404411329806555,0.011108574877361405,True,-0.02404411329806555,1,short_term
USGG10YR Index,2025-03-24,,4.334606171,0.020817983738334656,0.00906018313421175,True,0.020817983738334656,0,short_term
USGG10YR Index,2025-03-28,,4.249394417,-0.02526637029038248,0.010832795598749893,True,-0.02526637029038248,9,long_term
USGG10YR Index,2025-04-03,,4.028552532,-0.024736984036439758,0.010134935259958074,True,-0.024736984036439758,3,short_term
USGG10YR Index,2025-04-07,,4.183508396,0.04736750426778236,0.015296985865417662,True,0.04736750426778236,6,long_term
USGG10YR Index,2025-05-08,,4.378450871,0.025551798387279945,0.011744416917216687,True,0.025551798387279945,4,short_term
USGG10YR Index,2025-06-04,,4.355172634,-0.022130767772801097,0.01059142723243876,True,-0.022130767772801097,0,short_term
USGG10YR Index,2025-06-06,,4.50558424,0.026193475089405727,0.012114632635866708,True,0.026193475089405727,2,short_term
USGG10YR Index,2025-07-03,,4.345741272,0.01610574125592512,0.007770110956881921,True,0.01610574125592512,5,long_term
USGG10YR Index,2025-07-29,,4.320355892,-0.02028134715219898,0.007620208655224315,True,-0.02028134715219898,0,short_term
USGG10YR Index,2025-08-01,,4.2158885,-0.03614752436512947,0.010865728523592598,True,-0.03614752436512947,3,short_term
USGG10YR Index,2025-08-22,,4.253735542,-0.01708544726834127,0.007125591434030102,True,-0.01708544726834127,2,short_term
USGG10YR Index,2025-09-05,,4.074233055,-0.020786503215951213,0.00800568460061566,True,-0.020786503215951213,3,short_term
